epoch,train_mse,validation_mse
1,3.4026664892832437,1.0972414673782709
2,0.9981927514076233,0.1529021929568193
3,0.582595964272817,0.07692193172461405
4,0.5984335700670879,0.13688349961413174
5,0.5559729735056559,0.13752835625269283
6,0.4562917192776998,0.10204846036481106
7,0.7274744033813476,0.1182830248057373
8,0.5978327552477519,0.18694259613517702
9,0.417190541823705,0.21077549011688532
10,0.4872737338145574,0.18476126607008805
11,0.3902475198109945,0.1781133825150062
12,0.3755161464214325,0.17731643767338098
13,0.4065880020459493,0.1199604061058187
14,0.40820066928863524,0.12476928021729462
15,0.4694205125172933,0.09518318916634312
16,0.2789664109547933,0.0808488906133832
17,0.37240810990333556,0.07687600405784104
18,0.42817240158716835,0.09725259042044324
19,0.48975695768992106,0.1547345460693198
20,0.4215585350990295,0.15025611368455286
21,0.4388340512911479,0.14836576956463612
22,0.3087673455476761,0.10807845524446232
23,0.2945540249347687,0.11615064499650414
24,0.4444161156813304,0.12858190000291883
25,0.2419437736272812,0.07873717249613109
26,0.329291437069575,0.06495394399316293
27,0.34876385927200315,0.06666438918062083
28,0.28739033738772074,0.09642459217488296
29,0.3010984073082606,0.0926327518238796
30,0.36699731747309366,0.05670263678363458
31,0.341393236319224,0.02995721207139647
32,0.4872083564599355,0.022649125883531733
33,0.38218811253706614,0.025111582379524162
34,0.4740073839823405,0.027058784622611024
35,0.2442760447661082,0.03202941681361046
36,0.20459607243537903,0.03497618714193484
37,0.3347969541947047,0.036456684413270685
38,0.23693894346555075,0.042072955973622365
39,0.31075374881426493,0.03065623099527021
40,0.2858752340078354,0.027222588284337147
41,0.22622327804565429,0.026048301513798125
42,0.288282444079717,0.018804272629437953
43,0.25799561440944674,0.024833407561023403
44,0.22229380309581756,0.029143210617810722
45,0.2456706017255783,0.04304871524823463
46,0.28965888569752374,0.03895000309690716
47,0.21856530408064526,0.033968378591725204
48,0.26218756834665935,0.022177523563021984
49,0.1912019968032837,0.025683931537031187
50,0.23760737776756286,0.017130795653586783
51,0.2205513874689738,0.018494837899054362
52,0.23491172790527343,0.030523386714232013
53,0.17374307463566463,0.06465244941472069
54,0.2095428337653478,0.06596655070077716
55,0.22242134114106496,0.058863257534625964
56,0.20445939699808757,0.038119603549753585
57,0.19712711175282796,0.015636163422705854
58,0.20872045755386354,0.044764201178794774
59,0.2349920392036438,0.009500101795346718
60,0.2328087901075681,0.007300402376962107
61,0.15989863177140554,0.018072324614297218
62,0.15624813040097554,0.0385953564431489
63,0.13322884539763133,0.04631776007728314
64,0.17097272674242656,0.0234954509972118
65,0.1574539338548978,0.024118459864160207
66,0.1522068500518799,0.02207149597486173
67,0.16982232108712197,0.031569863632908014
68,0.13396764198939007,0.025991081780805364
69,0.1667827566464742,0.005516464884326918
70,0.1713104262948036,0.0030930494462455232
71,0.1551459218064944,0.01141308796455475
72,0.2280342976252238,0.0164243766146998
73,0.1392139529188474,0.00844730740215072
74,0.14687491183479626,0.006200335228698343
75,0.12170592447121938,0.003048588290781252
76,0.1795058737198512,0.009407953271187666
77,0.12141061599055926,0.017668226176476853
78,0.16582813958326975,0.008818235957819059
79,0.12858337784806886,0.020499637233108048
80,0.13038151214520136,0.012477148093253844
81,0.13386430392662685,0.006073084185963247
82,0.10187281668186188,0.007800971020350423
83,0.10802930543820063,0.00886655420910083
84,0.09237501422564189,0.01049898224186123
85,0.08237255165974298,0.013466910869763123
86,0.14581536228458086,0.0037172781862685176
87,0.12487518737713496,0.004803056465681847
88,0.09067886273066203,0.011074094820444979
89,0.0948623980085055,0.023826291432648194
90,0.0931130200624466,0.015025127444445617
91,0.10451519091924032,0.003945084132082709
92,0.09176926501095295,0.005706906424996655
93,0.09879803508520127,0.012239558636907517
94,0.1481020490328471,0.004869602074274632
95,0.1317445953687032,0.02014830475306417
96,0.11133593519528708,0.007060212269700389
97,0.08303946281472842,0.004531337184772834
98,0.10409086247285207,0.005791388160556438
99,0.09496324310700098,0.017078481926252758
100,0.08797245472669601,0.015897301872678862
101,0.079323677221934,0.008533770779485073
102,0.11396291802326838,0.0035103168191872244
103,0.10582910887897015,0.0033798397337196496
104,0.07697176970541478,0.006771713729918472
105,0.06760345697402954,0.003319895349618957
106,0.074636792888244,0.0026389962203404683
107,0.10818854471047719,0.0013959714402073415
108,0.09372957746187846,0.005896591428780972
109,0.07618223205208778,0.007615439659791199
110,0.05887680873274803,0.012698781278761706
111,0.11214990168809891,0.0015925749206886165
112,0.07885845651229223,0.004117715924127599
113,0.0848792905608813,0.00812592179199138
114,0.07378253440062205,0.009925032709175207
115,0.06443801174561183,0.006201564924659457
116,0.06873463069399198,0.0020557415546064712
117,0.07500165104866027,0.005663503133728514
118,0.06604080498218537,0.007424754273938382
119,0.052740636219580965,0.008130793514712823
120,0.07680028403798739,0.0041777901736447425
121,0.07871169646581014,0.007712374579740732
122,0.07641043961048126,0.0012272676360412082
123,0.0935692181189855,0.007530883116158107
124,0.07208728492259979,0.002877045149628924
125,0.06023180236419042,0.010006463759226768
126,0.0514859343568484,0.009000889344624882
127,0.06380708813667298,0.0027856969464328286
128,0.06920515584448973,0.004558172168606144
129,0.06301387002070745,0.006961719799827139
130,0.05409958337744077,0.005684888470683276
131,0.0613779994348685,0.01156180378372275
132,0.046451223889986674,0.0061913663521409035
133,0.04969702089826266,0.003557901713982459
134,0.046433520317077634,0.0019143503166159513
135,0.045856837183237076,0.0033809736716619685
136,0.04763778323928515,0.005966382176343967
137,0.05261200765768687,0.011951262728993113
138,0.05333995198210081,0.004434276221862693
139,0.048307497551043826,0.007289075314646631
140,0.05751353849967321,0.005243149496189605
141,0.03026458335419496,0.002161260580600012
142,0.06865648751457533,0.005589138583773307
143,0.04933334663510323,0.005893583501612137
144,0.05173750395576159,0.003867404555579222
