density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id,partition,row_id
0.6581126549850976,6.286489746682751,89992.5926985697,0.0090400009660063,0.3333333333333341,2789.104481706756,0.0309926005915716,0.0002041780166294,0.0045059757952294,vertical,vertical_3,train,386
0.6581759524424756,6.282569360675513,89994.46643542424,0.0090401206668612,0.3333333333333332,2688.767786815698,0.0298770345923994,0.0001952424643682,0.0047189794372065,vertical,vertical_3,train,387
0.6582339194477437,6.284981905910736,89993.59349032595,0.0090422699844876,0.333333333333333,2487.625495278888,0.0276422509514113,0.0001790850033243,0.0041946886792578,vertical,vertical_3,train,388
0.6582927686447515,6.299758745476478,89993.33862777583,0.0090488224748228,0.3333333333333335,2512.7299967236117,0.0279212887869022,0.0001754905926958,0.004091371897126,vertical,vertical_3,train,389
0.6583618142595421,6.296139927623643,89992.97062337973,0.0090524264670724,0.333333333333333,2403.0193764394244,0.0267023008552084,0.0001766841755111,0.0039097188472659,vertical,vertical_3,train,390
0.6584379629760119,6.287092882991556,89992.27457581332,0.0090510645517464,0.3333333333333339,2612.7745890830747,0.0290333209311423,0.0001913095087601,0.0041590591788904,vertical,vertical_3,train,391
0.658498414978387,6.295235223160434,89988.20812765602,0.0090538296504329,0.3333333333333329,2610.885109235748,0.0290136359369661,0.0001967346934364,0.0045178283953594,vertical,vertical_3,train,392
0.6585527496500341,6.304282267792521,89994.11552881332,0.0090539234532153,0.333333333333333,2463.827658156532,0.0273776529018465,0.000179624131344,0.0040062884440225,vertical,vertical_3,train,393
0.6586005889982519,6.325693606755126,89993.75475490333,0.0090592601311282,0.3333333333333337,2416.294905576603,0.026849584309015,0.000171771552625,0.0042487873902791,vertical,vertical_3,train,394
0.658646880777044,6.339867310012063,89992.16221145034,0.0090611262298322,0.3333333333333322,2462.2891260206507,0.0273611508548391,0.0001723970411178,0.0042717617128112,vertical,vertical_3,train,395
0.658691664583629,6.339867310012063,89995.30363699274,0.0090616272823352,0.3333333333333342,2338.425225438948,0.0259838583896697,0.0001642606532751,0.0037274827649478,vertical,vertical_3,train,396
0.6587343816785394,6.355247285886611,89988.1763173758,0.009063827721461,0.3333333333333332,2284.568483498224,0.0253874295156384,0.0001620409163704,0.0026661973909535,vertical,vertical_3,train,397
0.658772950044428,6.3468033775633295,89994.02584040105,0.0090650565210408,0.3333333333333339,2445.734346024717,0.0271766300394437,0.0001752202161472,0.0031671302694246,vertical,vertical_3,train,398
0.6588056767821833,6.344390832328106,89991.22552607184,0.0090647503383102,0.3333333333333337,2435.496029116522,0.0270637055432801,0.0001742670713889,0.0032164697663395,vertical,vertical_3,train,399
0.6588371877824492,6.347708082026538,89991.60409398592,0.0090669093231227,0.3333333333333331,2278.6103018645986,0.0253202543148897,0.000166943483157,0.0032660518488135,vertical,vertical_3,train,400
0.658867456902522,6.358564535585042,89991.04006286028,0.009068579210213,0.3333333333333331,2151.4187366428955,0.0239070326905888,0.0001564363262311,0.0036025082335475,vertical,vertical_3,train,401
0.6588983688424463,6.361881785283474,89990.75485876955,0.0090685368973076,0.333333333333334,2053.621502709224,0.022820360890762,0.0001521701224543,0.0036253808974222,vertical,vertical_3,train,402
0.6589237536718827,6.363389626055489,89991.65775208047,0.0090719672022011,0.3333333333333336,1971.652874337132,0.021909284966934,0.0001479412613083,0.0040932371524574,vertical,vertical_3,train,403
0.658946499069763,6.3697225572979495,89992.00710524821,0.0090738384186517,0.3333333333333325,1983.940540933424,0.0220457416691812,0.0001517908613383,0.0038801009476453,vertical,vertical_3,train,404
0.6589714890777114,6.371230398069963,89986.65241826978,0.0090727705152116,0.3333333333333336,1891.9849530745555,0.0210251732032475,0.0001456244133147,0.0036500688988234,vertical,vertical_3,train,405
0.6589997493573387,6.373642943305187,89991.96297721697,0.0090720713283558,0.333333333333334,1894.6509829011684,0.0210535576758208,0.0001470889111649,0.0039214104389833,vertical,vertical_3,train,406
0.659027757549068,6.374849215922799,89993.01327755958,0.0090756598133275,0.3333333333333326,1910.2410922368229,0.0212265488471331,0.0001491747202557,0.0051345001952727,vertical,vertical_3,train,407
0.6590591450739633,6.369119420989144,89991.30939299158,0.009076102941567,0.3333333333333345,1969.1591329127125,0.0218816588645621,0.0001552537856819,0.0045410333407737,vertical,vertical_3,train,408
0.6590913426522789,6.377563329312425,89988.7758232327,0.0090789854967304,0.3333333333333335,1991.806049176017,0.0221339387157413,0.0001559731958332,0.0047325903663397,vertical,vertical_3,train,409
0.6591276024022171,6.379674306393245,89991.4413829611,0.0090783145053269,0.3333333333333336,1870.0030663665848,0.020779787917928,0.0001478054599646,0.0037113812717184,vertical,vertical_3,train,410
0.6591588424637042,6.385102533172497,89991.69922644703,0.0090817499965957,0.3333333333333335,1825.7340678327096,0.0202878052478884,0.0001402949832472,0.002505936369824,vertical,vertical_3,train,411
0.6591918521055391,6.381182147165259,89992.32608486745,0.0090811759273839,0.3333333333333339,1668.4114374728906,0.0185394856434702,0.0001270157551471,0.0025176187448356,vertical,vertical_3,train,412
0.6592306899740014,6.379372738238842,89990.13921533532,0.0090797591855273,0.3333333333333332,1537.144135292883,0.0170812507758731,0.00011613882543,0.0027377535293747,vertical,vertical_3,train,413
0.659273346006417,6.377261761158022,89992.94543256298,0.0090765000052784,0.3333333333333331,1355.4354114363464,0.0150615740480686,9.98022606827853e-05,0.0020467720249924,vertical,vertical_3,train,414
0.6593100587921378,6.377261761158022,89990.65376845107,0.0090738346168568,0.3333333333333325,1279.2912489212697,0.014215823481102,9.529645455119472e-05,0.0024010831600297,vertical,vertical_3,train,415
0.6593463183621378,6.3645958986731,89992.63278002472,0.0090720674812406,0.3333333333333348,1307.918382912094,0.0145336161695494,9.953815199673492e-05,0.0029403723800078,vertical,vertical_3,train,416
0.6593814851921309,6.370928829915561,89991.71539035976,0.0090717291262731,0.333333333333333,1232.8125162390418,0.0136991778731123,9.555602487870849e-05,0.002590216192883,vertical,vertical_3,train,417
0.6594170294729127,6.366706875753921,89991.89514089654,0.009071301998509,0.3333333333333328,1138.0608797150653,0.0126462597318708,9.20020977405284e-05,0.0029794029916467,vertical,vertical_3,train,418
0.6594600319656063,6.372738238841978,89994.43786747231,0.0090729589358352,0.3333333333333337,1151.0948995307783,0.0127907338143042,9.696845159006154e-05,0.0032220606578482,vertical,vertical_3,train,419
0.6594984524873375,6.369119420989144,89990.97315847843,0.0090718040098039,0.3333333333333322,1162.6511881609354,0.0129196423524996,0.0001033867413258,0.0035457859905395,vertical,vertical_3,train,420
0.6595345597339717,6.368214716525935,89990.68745019856,0.0090742030633678,0.3333333333333334,1271.886738116389,0.0141335373042933,0.0001115169995669,0.003099678370471,vertical,vertical_3,train,421
0.6595668858619352,6.354041013268999,89990.60854695977,0.0090782275462514,0.3333333333333343,1430.01315610914,0.0158906932534289,0.0001259193183443,0.0036561452874357,vertical,vertical_3,train,422
0.6595983870457384,6.348612786489746,89990.41153032547,0.009081902251922,0.3333333333333348,1505.7131260033905,0.0167319284399092,0.0001314936801912,0.0036681531848499,vertical,vertical_3,train,423
