epoch,train_loss
1,1.211608068148295
2,0.7155233979225158
3,0.7810267249743144
4,0.5282924930254619
5,0.619609323143959
6,0.7121233940124512
7,0.5063743223746617
8,0.4908609489599864
9,0.594714476664861
10,0.499160764614741
11,0.37898666560649874
12,0.44923731982707976
13,0.5865446219841639
14,0.4155470917622248
15,0.4129047095775604
16,0.29351620078086854
17,0.3378767728805542
18,0.2796358009179433
19,0.36736035396655403
20,0.2789981524149577
21,0.26400457496444385
22,0.33792461454868317
23,0.31520019272963207
24,0.3150950312614441
25,0.24453689853350322
26,0.3109004333615303
27,0.28468238015969594
28,0.21703222692012786
29,0.2493174393971761
30,0.2215790331363678
31,0.17227651526530582
32,0.1957081029812495
33,0.24359896729389827
34,0.28152379641930264
35,0.18004775022466976
36,0.18023312240839004
37,0.22344102263450621
38,0.22298661917448043
39,0.18408870498339336
40,0.19294189860423405
41,0.13476046323776245
42,0.14342614710330964
43,0.16160771201054255
44,0.17276280025641125
45,0.13254594455162685
46,0.152865432202816
47,0.17134773681561152
48,0.16368990937868755
49,0.1242740827302138
50,0.12666373377044995
51,0.13716816951831182
52,0.10509163662791252
53,0.13068386763334275
54,0.11439572175343832
55,0.1170882557829221
56,0.11167893335223197
57,0.10808225659032662
58,0.10653195641934872
59,0.10751189018289248
60,0.11515159805615743
61,0.14320726841688156
62,0.10733544752001763
63,0.1013478733599186
64,0.10674268826842308
65,0.09928353776534399
66,0.08521832848588626
67,0.08740547175208728
68,0.0978256198267142
69,0.09677966833114623
70,0.08268338839213053
71,0.08491857772072156
72,0.0841119147837162
73,0.07732204621036848
74,0.07332949923972289
75,0.08986017232139905
76,0.07229672074317932
77,0.0641745982070764
78,0.07525268184641996
79,0.07162004634737969
80,0.07365037724375725
81,0.06000516265630722
82,0.06227832039197286
83,0.06707955424984297
84,0.06826608454187712
85,0.07016647482911746
86,0.058738870670398076
87,0.06351161499818166
88,0.05116612116495768
89,0.07262914006908734
90,0.061696649094422656
91,0.06138325482606888
92,0.06398067226012548
93,0.039875936384002365
94,0.06929791308939456
95,0.05102306678891182
96,0.05402844063937664
97,0.0525874766210715
98,0.048097604885697365
99,0.04985959678888321
100,0.05257002307722966
101,0.04489144744972388
102,0.045218199118971826
103,0.04099275109668573
104,0.04121331994732221
105,0.04086003564298153
106,0.04652036894112825
107,0.04208860682944457
108,0.045592209820946056
109,0.035230050111810365
110,0.036266071970264116
111,0.04265037315587203
112,0.04397631858785947
113,0.03838144422819217
114,0.032515606159965196
115,0.030811441689729692
116,0.035963471482197445
117,0.03001104568441709
118,0.02614965047687292
119,0.03229876887053251
120,0.03460405978063742
121,0.03413837620367607
122,0.0325702466070652
123,0.02852352981766065
124,0.02593095861375332
125,0.03374677908917268
126,0.026759908224145573
127,0.031565755046904086
128,0.02204693928360939
129,0.022639071134229503
130,0.021755238808691502
131,0.03012619956086079
132,0.027537670048574606
133,0.02280627420792977
134,0.03262249088535706
135,0.031318004118899505
136,0.02253034133464098
137,0.025179228745400906
138,0.021587575351198516
139,0.026281005206207433
140,0.01751115859175722
141,0.02510806769132614
142,0.024629011284559965
143,0.016460107794652384
144,0.02226595263928175
145,0.017490137135609984
146,0.027047488527993362
147,0.01894087347512444
148,0.019167001793781915
149,0.017009310284629466
150,0.020239013123015563
151,0.01643471699208021
152,0.019550195274253685
153,0.015100057205806176
154,0.016428514632085958
155,0.016520892331997553
156,0.013196311083932717
157,0.0156575637559096
158,0.016460396256297825
159,0.019858186350514492
160,0.015061393938958645
161,0.014297327461342017
162,0.013190096771965424
163,0.018376301291088262
164,0.012234641518443824
165,0.013237571436911821
166,0.017223347009470067
167,0.01468282351270318
168,0.013889795665939649
169,0.016411662722627323
170,0.013716882498313984
171,0.015616374493887027
172,0.011397068885465463
173,0.012465670301268498
174,0.011516281636431813
175,0.013094051989416282
176,0.01087017459794879
177,0.016503833544751007
178,0.014227589545771479
179,0.01062786551968505
180,0.0089632881184419
181,0.012426338282724221
182,0.011242571597297987
183,0.008637129530931513
184,0.009974503051489591
185,0.010221793269738554
186,0.013093992384771507
187,0.008559511400138338
