epoch,train_mse,validation_mse
1,29.909967549641927,67.14889580433763
2,23.457193024953206,63.25510927635854
3,14.586543687184651,57.997551279743824
4,37.08764502207438,54.417901178044595
5,7.505275297164917,48.14688049526665
6,7.696160205205282,43.20001194420762
7,6.797006018956503,38.66010190558246
8,7.262210400899251,34.628077420662706
9,4.610975615183512,30.768901284285416
10,8.939748191833496,27.717006131419986
11,6.355073610941569,25.654852949728177
12,4.29423615137736,23.31972986506665
13,4.287776041030884,21.22557195903748
14,3.0442975481351215,19.18374179479644
15,4.852912783622742,17.35024614409199
16,2.529174304008484,15.267052539690273
17,3.5344798088073732,14.047675753202965
18,7.070061119397481,14.737145585337961
19,4.171935057640075,14.143174809733713
20,5.09107354482015,13.424898635684036
21,2.52567214568456,12.154365006394274
22,2.9792508443196613,10.758662404037835
23,3.379005201657613,9.42460794523945
24,2.678378470738729,8.266263984319732
25,2.7111770868301392,6.866812187855638
26,6.769955277442932,8.34833421481876
27,4.5129444678624475,8.523553179943656
28,3.604087766011556,6.866051944222037
29,3.3595589876174925,5.718771131019893
30,3.6417428414026896,4.434868662376103
31,2.839386014143626,3.368602365959348
32,1.8675201177597045,2.6643640469378376
33,3.084136168162028,2.1339954841793993
34,4.459870910644531,1.8724179737211213
35,1.463104279836019,2.033249986453319
36,3.534084983666738,3.3517670143307665
37,4.093494248390198,4.253049260988011
38,2.3199649810791017,4.479411478117695
39,2.6307506879170734,3.987528433011273
40,2.487169297536214,3.3224667395193745
41,2.523704449335734,2.7393592567894403
42,2.0074647823969523,2.3071401231870876
43,14.377398006121318,4.683124298185814
44,2.7370217720667522,6.571883100224293
45,15.503508098920186,5.819683559297577
46,4.236061946551005,4.3240413402947855
47,4.145524195830027,3.2597540785947183
48,3.1424773136774697,2.397684867222478
49,4.1753764351209,1.902202376817155
50,3.495218523343404,1.523874049991604
51,1.932336966196696,1.236589975097752
52,3.2385513484477997,1.1087902316779603
53,1.7102007389068603,1.0238663675043527
54,5.129316174983979,0.9661916119933832
55,1.9812907298405966,1.144298387383382
56,3.373582100868225,1.1549453135785155
57,2.1345850149790446,1.1103179951117734
58,3.890130043029785,1.0673020513742928
59,2.359115922451019,1.1052659043646234
60,1.6819908301035562,1.0747534128155296
61,1.6001326322555542,0.9945108294487
62,2.3598864952723186,0.8794727988365129
63,2.5455395062764485,0.7377537149261302
64,3.4990399718284606,1.1259159398829843
65,2.641799294948578,1.2619361267315121
66,1.703033729394277,1.3029767068352287
67,2.032234795888265,1.2679383426200685
68,1.7263800462086996,1.1226917397318863
69,1.960758113861084,0.9154410202672162
70,3.1377529462178546,0.8947633054312758
71,2.335893154144287,0.872160059260571
72,1.8190326372782388,0.8997180048874983
73,2.919611843427022,1.2181528506316537
74,1.4317491412162782,1.5608066508150475
75,2.2816565593083697,1.6994556038398443
76,1.6668071766694388,1.6930160710192101
77,1.7712376832962036,1.6764961199497614
78,2.2024344325065615,1.573775944747324
79,1.0107239405314128,1.4199637118286974
80,1.6679893255233764,1.398744528687845
81,2.092250327269236,1.3274403603996818
82,1.9036400636037192,1.2414116230536634
83,2.2784430583318076,1.2218849996882162
84,3.0507357358932494,1.1806679626149454
85,1.3836111545562744,1.1206041208402377
86,3.7227190256118776,2.398847074959222
87,1.694814685980479,3.0937403168265276
88,2.372155276934306,3.1871551265866738
89,1.7298569043477376,3.0608205006817193
90,1.2044962306817373,3.072088237822525
91,2.0962799469629925,3.282226472389041
92,1.8707033395767212,3.137825586664395
93,2.05734490553538,2.844357479275681
94,1.4732054154078165,2.4620331966970848
95,1.9201855103174845,2.4216203989945058
96,1.63962779045105,2.314236049577007
97,2.053454375267029,2.3354429278786726
98,1.308144172032674,2.309425380286269
99,2.875077311197917,2.2585888509675276
100,1.4277815600236257,2.449362077112273
101,1.625350824991862,2.7315558992971587
102,8.520162121454876,9.397027428694598
103,1.8398305177688599,14.95843917366088
104,2.5340686321258543,16.37238892983264
105,3.677603276570638,15.563418185617042
106,2.7385563989480337,13.672250710134431
107,1.6891700665156046,12.13053618453619
108,1.6374115824699402,10.89253696306484
109,1.7038840452829997,9.626594915164738
110,1.9425938367843627,8.493291832330659
111,2.55723774433136,8.298667817603885
112,1.8898118019104004,7.811270274515227
113,2.036532696088155,7.210358459179796
114,1.6631876587867738,6.810163701613118
115,2.7102424343427023,6.801354434546523
116,1.4956377069155375,7.072645339440173
117,1.4461234569549561,6.924009756779108
118,1.2131734927495321,6.484912997155678
119,1.4341508865356445,6.221943613112442
120,1.8663945277531941,5.997923304715495
121,1.460011641184489,5.514735864842032
122,1.4865569869677226,5.187201509794851
123,1.5504474242528279,5.274304923110121
124,3.165452214082082,5.572064317117526
125,2.1516926368077596,5.582494987277534
126,1.5113769133885702,4.9093909338703305
127,1.4923118392626444,4.453871986058753
128,2.8546804467837017,4.497661354034904
129,2.2288777351379396,4.507516031190167
130,1.9979743282000224,4.086285947814701
131,1.8273736635843914,3.7062956817506807
132,1.6230610291163126,3.435299159973625
133,1.2290058811505635,3.4549338611092155
134,1.3806110461552938,3.3578038328275905
135,1.097476303577423,3.060913044636644
136,1.8072146813074748,2.7175982561637095
137,1.4887145201365153,2.495380752668606
138,1.115048106511434,2.284210714768237
139,4.541839444637299,5.158119013928991
140,1.6261391421159108,8.288112745510311
141,1.195936624209086,9.523806947422779
142,1.527397600809733,9.577657898579995
143,1.7316641211509705,8.777298991135725
144,1.658900495370229,8.178325927163673
145,1.6469047625859579,7.3307719699979765
146,1.7971579432487488,6.710711261418861
147,1.4489954789479573,6.364112136870857
148,2.2036107142766315,5.929058132209177
149,1.345067548751831,5.500574982072425
150,1.8383837481339773,5.082206576827943
151,1.376062766710917,4.8968852521396995
152,1.549969446659088,4.928450276532511
153,2.6503180265426636,5.334393796019667
154,1.5122792363166808,7.121964394576906
155,1.659261304140091,7.679989679591862
156,1.7409338891506194,7.496392933402475
157,1.6015646894772848,6.669764436136081
158,1.7271000822385152,5.566999548063503
159,1.5131367067495982,5.194014395315816
160,1.2148722231388092,4.779738794161579
161,1.716734766960144,4.309858667568897
162,1.6589065889517467,3.9928970261821597
163,1.7097529123226802,3.670865042941777
164,1.3640565474828084,3.5424632453542997
165,1.1717550853888195,3.6438552206895483
166,1.2600630521774292,3.8420201643245426
167,2.9377856075763704,3.8347123345052165
168,3.0349557797114053,3.7947214344355067
169,1.4172338128089905,3.7743942493528833
170,1.307177237669627,3.6298484389237533
171,1.7899115006128947,3.3194428353797734
172,1.2599668900171916,2.912482302958571
173,1.6404632131258647,2.7040665825520915
174,0.9142510612805684,2.3824581011073795
175,2.7139573812484743,2.8660345603161907
176,1.6533035079638163,3.319835152213029
177,1.3340824882189433,3.2058971059603953
178,1.405402378241221,2.902301900968777
179,1.1163235038518906,2.6698740861547274
180,5.487056263287863,4.10044593135203
181,2.6687317450841266,4.468699383923388
182,2.0751481294631957,3.957050244639239
183,2.1962047735850017,3.400397586071585
184,1.0000219265619914,2.874097366032638
185,1.2698555866877237,2.4517095595832883
186,1.7095377524693807,2.0649138642108347
