epoch,train_mse,validation_mse
1,41457.72219613393,66.25173860084354
2,5232.824613364538,11.086010726652747
3,24421.59375565847,3.640035872736315
4,8138.145525519053,1.5118457290131275
5,5.332276630401611,1.4796266001979197
6,8.19809911251068,1.5752990123793835
7,3.3786794265111286,1.6384461132560189
8,5.288153409957886,1.6720950894468412
9,195.04269371032714,1.690124478865796
10,3.720360851287842,1.6983654883902843
11,53.20506059328715,1.7031221952964002
12,434.3380748430888,1.7085380094257865
13,11.205226238568624,1.712475241638544
14,4.98584566116333,1.7145116573243628
15,84.15902764002482,1.7144531518455566
16,10.429459611574808,1.713781062073595
17,12.227460924784342,1.716503530036746
18,4.656510106722513,1.7197203561076968
19,5.102147658665975,1.7234277406076746
20,6.381180795033773,1.7252147892328697
21,71.14664035638174,1.734292491214482
22,125.17624832789103,1.73714031572417
23,3.666742531458537,1.7391290279823963
24,6.96616252263387,1.7461166409995612
25,109.54309576352438,1.753298032940842
26,3.773379611968994,1.7560239607893575
27,35640.073566277824,2.1835100594468004
28,5.398318401972452,3.131147495404942
29,284.26111528873446,3.734172124562301
30,4.836156956354777,4.085156925081268
31,5.163773775100708,4.24585580074881
32,6.961120748519898,4.316566846502109
33,6.480250215530395,4.350846641645656
34,4.2270797411600745,4.366740983302199
35,5.419651095072428,4.373277836897242
36,8.895066213607787,4.374804451709657
37,4.485756905873616,4.374734388561699
38,6.58934334119161,4.374559548896129
39,8.201629940668742,4.376703590858639
40,5.672969277699789,4.37608334210914
41,5.270107475916545,4.37412597626213
42,5.310420926411947,4.372915814242025
43,7.598968617121378,4.367622688999326
44,5.6176948706309,4.365138564522811
45,4.6022122224171955,4.362517925697987
46,5.770087416966756,4.3650433923315815
47,4.643962613741556,4.383008082081952
48,6.551699670155843,4.3914598386118735
49,7.78920300801595,4.394953325977475
50,10.813319396972656,4.4275755769624485
51,3.8274129231770835,4.463069309399822
52,7.896964979171753,4.477781034830048
53,5.480598576863607,4.48220750478309
54,4.690026092529297,4.482379804446003
55,10.089823293685914,4.481480574044656
56,5.8619980653127035,4.479630496558242
57,4.077741956710815,4.476832658287108
58,5.710214885075887,4.477106886585866
59,4.967028546333313,4.483155079713956
60,4.364916308720907,4.484284757629154
61,6.179392592112223,4.4831764435204935
62,5.535141881306966,4.4814052919703204
63,4.123782122135163,4.480613661563303
64,6.90056308110555,4.47978589290709
65,3.4960334221522014,4.4795647981598625
66,6.386894750595093,4.482289012022845
67,4.515220991770426,4.485575914382935
68,4.890078035990397,4.486187615732509
69,11.365747753779093,4.503293889714039
70,29.861030912399293,4.514201235583448
71,4.182752315203349,4.5208747649756
72,2.8359385331471763,4.52362133574298
73,5.234443044662475,4.5248246681033155
74,6.616578722000122,4.52571843365046
75,6.357333469390869,4.525730151829757
76,6.635555712381999,4.523567762900525
77,4.637175194422404,4.520295124354325
78,3.6815987547238667,4.520257086265744
79,8.493889021873475,4.52080838135847
80,6.755184491475423,4.519445083272739
81,4.514683651924133,4.516838783354271
82,5.822422870000204,4.513306773553683
83,4.8666250546773275,4.509300526671522
84,8.333420372009277,4.508356974819514
85,4.469957526524862,4.506558055952778
86,6.059089954694112,4.5036102242357146
87,6.778947766621908,4.499396966198298
88,5.107341194152832,4.496525304523979
89,40.8497642993927,4.805219558280284
90,9.815689690907796,5.097488418338806
91,5.598578405380249,5.242091306551235
92,9.163531176249187,5.303596305096243
93,5.712743131319682,5.3276629222659615
94,5.664063453674316,5.333787899317704
95,4.90455633799235,5.333736059233898
96,5.317462635040283,5.3344866685041294
97,5.729555098215739,5.331023535390538
98,7.730382752418518,5.332568979638768
99,4.038872830073038,5.333166512917346
100,7.231246678034465,5.329860232946441
101,6.758859022458394,5.326690865313913
102,4.239447021484375,5.321321750250388
103,5.194053840637207,5.316115405615859
104,6.72822109858195,5.352461953801433
105,13.77806633313497,5.36733503041305
106,5.041617115338643,5.371944367416262
107,3.631957451502482,5.372068119799997
108,6.052651119232178,5.370379710760642
109,6.978504721323649,5.366711774210292
110,10.944141165415447,5.363167342238539
111,3.7123263359069822,5.359837396877018
112,5.735477145512899,5.355271365698867
113,7.235096216201782,5.351011749327652
114,4.502059539159139,5.3481945203045225
115,5.787701368331909,5.34324994049673
116,13186.36221841971,14.9999986783726
117,11.016509501139323,22.310748393141377
118,9.917789459228516,25.91459622721034
119,10.980102984110514,27.546562825600933
120,15.551664861043294,28.25042057788278
121,10.184669653574625,28.523240066888764
122,10.370362790425618,28.62817226620171
123,11.269822120666504,28.658211475282204
124,11.550412782033284,28.658554077148438
125,11.718692080179851,28.639766302634413
126,12.321284691492716,28.57799469955324
127,11.492771609624226,28.532388011301595
128,10.079856157302856,28.476244648610514
129,14.403754472732544,28.442806213859498
130,11.71317392985026,28.408105504794385
131,13.113216781616211,28.38522870521846
132,11.58913893699646,28.39493056169645
133,11.571475410461426,28.36465589268001
134,13.432443730036418,28.32478359552819
135,9.876120257377625,28.285971934401143
136,10.468136167526245,28.2343961160014
137,9.190286699930827,28.19469836377722
138,10.750748443603516,28.15068234421137
139,12.975839773813883,28.10148167046975
140,9.7114874680837,28.061906168779988
141,9.954359992345173,28.02176819448396
142,10.382176891962688,27.985152807761366
143,9.201133489608765,27.95543027862789
144,14.430638885498047,27.915965283010888
145,7.813001346588135,27.884090723953847
146,8.154847053686778,27.849198589174765
147,14.02301705678304,27.805056924895037
148,8.73832320769628,27.75091045109306
149,13.6399795850118,27.70361757653905
150,12.236998812357585,27.662224897249477
151,12.141568978627523,27.618254383717936
152,12.1328400293986,27.580080467884933
153,11.31607100168864,27.549461124450204
154,7.443291918436686,27.531876871904988
155,13.74833377202352,27.583158748356375
156,11.91207095781962,27.598824328324927
157,10.850397364298503,27.586984829639825
158,13.261134560902914,27.548763425331416
159,14.558846251169841,27.511049045352486
160,9.42031397819519,27.47863556268647
161,11.869744380315145,27.441303523506704
162,13.448060607910156,27.39538424033818
163,11.19559555053711,27.347523216187486
164,9.671126047770182,27.297233100951185
165,10.226093737284343,27.259518660898284
166,11.138869142532348,27.22714377575972
167,8.852186632156371,27.19566360233337
168,14.173849487304688,27.161958919735405
169,11.75098819732666,27.12021871251384
170,15.940560658772787,27.042988994928795
171,12.606350072224934,26.98246581911102
172,8.641169508298239,26.91255428284172
173,9.034247159957886,26.86453832791546
174,9.61117000579834,26.83315484354815
175,12.848901589711508,26.796804863636886
176,12.179121398925782,26.775760260153945
177,12.106778637568157,26.72663963498093
178,11.14207846323649,26.673323803999292
179,12.319336318969727,26.63465734166423
180,16.96622519493103,26.60024504774199
181,12.986992756525675,26.559532075416385
182,11.418340508143107,26.50180519284226
183,13.657782491048177,26.461582484207753
184,8.808186721801757,26.427371317946065
185,14.238042608896892,26.385707885261596
186,11.942040697733562,26.339807225024607
187,13.021026674906413,26.30001843069482
188,11.285329341888428,26.231511544054886
189,17.557169111569724,26.12989981343427
190,10.658356761932373,26.030093470896322
191,13.104711850484213,25.94855176369975
192,15.118082586924235,25.889424406637357
193,17.137213548024494,25.833675279392033
194,13.500580978393554,25.78175319461372
195,8.237026500701905,25.736296721330778
196,10.171156978607177,25.69888062364473
197,8.456847850481669,25.651087843527005
198,11.09824988047282,25.606545065331648
199,10.333788681030274,25.554945923212006
200,13.990132935841878,25.507349404763048
201,6.225080951054891,25.459315397607998
202,9.610007015864054,25.41385709206889
203,11.523538525899252,25.37514811237966
204,11.848484230041503,25.330446994210792
205,9.931893499692281,25.279320243775377
206,11.172778129577637,25.22864840349813
207,11.53976078828176,25.17054775568444
208,17.92486794789632,25.120753776370073
209,10.383202568689983,25.07429753701518
210,11.63048233985901,25.03278394383708
211,9.555802122751873,24.946653741551195
212,12.649958070119222,24.886218318789023
213,14.189861941337586,24.831144543144646
214,12.99768238067627,24.782499854020248
215,9.429565827051798,24.73811666233333
216,13.876638348897298,24.702640878872607
217,10.938130744298299,24.69099409749189
218,10.0561448097229,24.686935650082084
219,14.957907899220784,24.652644014733983
220,14.582084671656292,24.58819362309974
221,10.442660140991212,24.524818450447142
222,10.897155523300171,24.48807887580451
223,6.485259103775024,24.456462589774546
224,8.435084692637126,24.43101058419295
225,8.00103367169698,24.396005525363712
226,13.206205836931865,24.359098058985914
227,7.550801618893941,24.314442551980807
228,11.531122493743897,24.26686259892982
229,12.003781382242838,24.209819673553227
230,13.036857541402181,24.15305869034895
231,11.01974500020345,24.110130024707225
232,11.559834671020507,24.056196077602117
233,11.194361567497253,24.009105171744277
234,15.13093687693278,23.877653482392077
235,10.860516595840455,23.764391726396216
236,13.082408539454143,23.696887429304947
237,9.082076199849446,23.605454812838335
238,12.609271430969239,23.540279088057872
239,8.678879928588866,23.496550807802695
240,11.796761385599773,23.44975361861582
241,13.48023182551066,23.39439350038063
242,9.578074868520101,23.335697985070897
243,12.37722708384196,23.295458771112397
244,10.522070630391438,23.26802701274241
245,9.40622584025065,23.250017211193175
246,8.722287273406982,23.221794488861804
247,8.79329861799876,23.19323303943544
248,12.382871596018473,23.15683289775698
249,14.790763139724731,23.112735147551287
250,10.488189888000488,23.060360014907957
251,9.520282522837322,23.02131939685251
252,8.527773984273274,22.98535355995959
253,28.065268651644388,22.935849302397
254,14.275356928507486,22.902832917341097
255,11.885879182815552,22.86887679513045
256,9.882769521077474,22.840111785047636
257,12.79083744684855,22.808713852889895
258,10.188761679331462,22.76754702170064
259,15.656274445851643,22.724181678351457
260,11.133738994598389,22.682193996399405
261,10.352936744689941,22.61234740009458
262,12.185133012135823,22.54799300666869
263,9.01700766881307,22.47495621208131
264,10.229560470581054,22.4180340804453
265,9.449371290206908,22.352326670969564
266,10.183594051996867,22.291074647678165
267,11.527472273508709,22.247225513608438
268,10.503171984354655,22.19305859963725
269,13.01338312625885,22.150178458746964
270,12.272243754069011,22.095385288629007
271,9.767722058296204,22.0449383653055
272,10.217633597056071,21.979600981464536
273,12.847231372197468,21.917385867261512
274,13.308515898386638,21.845088583277906
275,8.230005741119385,21.794188296701027
276,12.399226506551107,21.748502445971873
277,12.295940891901653,21.67990001167838
278,9.993746916453043,21.62429741987093
279,24.60449161529541,21.522941288985606
280,9.916352224349975,21.21122222059355
281,12.249112033843994,21.057889007207915
282,11.507395362854004,20.969515792966828
283,8.241565577189128,20.901053225900245
284,9.181377251942953,20.84743038688119
285,8.720802080631255,20.803759942843218
286,13.356100376447042,20.762188393299972
287,9.717534653345744,20.7235738649143
288,14.211444934209188,20.662897920983983
289,8.391310326258342,20.607775981032002
290,12.725333722432454,20.5554936026025
291,10.720608933766682,20.50689362353227
292,10.981920274098714,20.470191279734212
293,11.373916737238567,20.445667131679265
294,11.502826952934265,20.41695956733283
295,7.737976932525635,20.390953634667586
296,10.250468730926514,20.368776892113875
297,8.349301687876384,20.33598139905554
298,12.3024733543396,20.287681309256968
299,13.922449175516764,20.246778172770824
300,9.63247267405192,20.20118034543015
301,12.145541699727376,20.15348863977147
302,11.525288383165995,20.09015769658126
303,11.584076730410258,20.039540688822587
304,9.477974891662598,19.99779510498047
305,11.820990228652954,19.94531150877945
306,9.729861863454182,19.89970025490588
307,11.171223306655884,19.856412992702694
308,10.21764842669169,19.812044218769223
309,10.189670832951863,19.775462488489826
310,10.495297646522522,19.710450690562332
311,12.956754366556803,19.65869992173563
312,11.11736806233724,19.623852962584007
313,12.92675789197286,19.58857859213521
314,9.751996755599976,19.53791764026552
315,15.388535658518473,19.483111674391377
316,7.1387143929799395,19.43853893430214
317,9.810654894510906,19.403121632853832
318,11.272464513778687,19.363618069746362
319,10.146513231595357,19.31252547136442
320,13.363656648000081,19.27327755304772
321,7.601775534947714,19.23199770769735
322,10.801500829060872,19.190694929107906
323,14.193770265579223,19.151239935807357
324,11.898015364011128,19.100727591927598
325,11.729078642527263,19.0799444003368
326,8.302527713775635,19.08957963477908
327,11.31248861948649,19.09971112529124
328,8.712459309895833,19.086683408481868
329,11.617412662506103,19.06394192552942
330,11.478088363011677,19.04313562047763
331,6.693870004018148,19.019692909060502
332,13.948082224527996,18.994641807135636
333,8.95289986928304,18.95651531970407
334,10.518266598383585,18.91497479836772
335,8.562850761413575,18.864026242353784
336,10.919854108492533,18.806478184977856
337,10.906708669662475,18.7393629419522
338,9.249243227640788,18.70551522322527
339,9.445231008529664,18.68756747808982
340,13.903780364990235,18.652229939858746
341,10.065344556172688,18.602870010015533
342,10.276887957255045,18.55366002480815
343,13.259532801310222,18.516083289319138
344,12.468766562143962,18.456294412688006
345,11.373610091209411,18.414618049080918
346,8.589578549067179,18.373913051575187
347,7.245006783803304,18.334082896315206
348,12.593035348256429,18.296287401454656
349,9.231574805577596,18.263399019016056
350,8.647323338190715,18.222292201725516
351,8.976008296012878,18.184032680481437
352,9.248194980621339,18.1493227800985
353,14.3125168800354,18.100333116185947
354,12.707215563456218,18.02390116593969
355,12.491709582010905,17.96789053669126
356,10.932966454823811,17.947337233175443
357,8.972595659891764,18.058555948452685
358,10.436114438374837,18.081037866787646
359,9.348737462361653,18.066106766227662
360,13.679102357228597,18.046626248697596
361,9.190080388387043,18.01578716968927
362,9.935995070139567,17.978404007558748
363,8.172016843159993,17.94583165927196
364,14.511151520411174,17.906455798411933
365,7.998433907826741,17.872102632297306
366,9.29956312974294,17.847084586075912
