epoch,train_loss
1,2.2697524468104047
2,0.7013339738051096
3,0.5422926286856333
4,0.4447523077329
5,0.5082053105036418
6,0.3165018618106842
7,0.2890184680620829
8,0.2859376033147176
9,0.37256446878115335
10,0.2692311604817708
11,0.321014279127121
12,0.25803137620290123
13,0.2756045818328857
14,0.26924520134925845
15,0.3363080511490504
16,0.26987711489200594
17,0.2711947917938232
18,0.19325910011927286
19,0.2474341869354248
20,0.28840033610661825
21,0.29404642184575397
22,0.2282622496287028
23,0.2734614590803782
24,0.2223019778728485
25,0.23137898445129396
26,0.21844769020875296
27,0.23881996075312298
28,0.2234310984611511
29,0.24024819135665892
30,0.19678305586179098
31,0.18357813159624736
32,0.19930194914340973
33,0.26996957659721377
34,0.22549252460400263
35,0.19351071814695994
36,0.17474891642729443
37,0.20801173746585847
38,0.17656881213188172
39,0.19963931341965993
40,0.19164479573567708
41,0.15693603157997132
42,0.20219703614711762
43,0.15949322978655497
44,0.20800677041212717
45,0.17043799956639608
46,0.19435983995596567
47,0.18712947914997738
48,0.20393968323866526
49,0.17214614351590474
50,0.1716576357682546
51,0.1395928939183553
52,0.13818660179773967
53,0.1572971781094869
54,0.1847489337126414
55,0.16368338068326313
56,0.12346384425957997
57,0.15405704478422802
58,0.16489557226498922
59,0.1476528376340866
60,0.1415702094634374
61,0.1014193207025528
62,0.17778738339742026
63,0.15120429893334705
64,0.12686344633499783
65,0.11821521917978922
66,0.10055062472820282
67,0.1329845686753591
68,0.1086157942811648
69,0.13079802344242733
70,0.13039637158314388
71,0.1152878075838089
72,0.11863350172837575
73,0.11945704023043315
74,0.10844814777374268
75,0.10334375301996866
76,0.11885199894507727
77,0.12151356836160024
78,0.1091773251692454
79,0.10273868938287099
80,0.09522616714239121
81,0.09679388453563055
82,0.087673319876194
83,0.09880229830741882
84,0.10456044226884842
85,0.09627482642730077
86,0.10507654349009196
87,0.10326284368832907
88,0.08694745724399884
89,0.07141483550270399
90,0.08185925334692001
91,0.09425602008899053
92,0.07745808909336725
93,0.10604986200730006
94,0.08134623020887374
95,0.07709444562594096
96,0.07449274708827337
97,0.057213017841180165
98,0.07692914480964343
99,0.06562635451555252
100,0.08001175175110499
101,0.09336948146422704
102,0.07016674950718879
103,0.07927738626797994
104,0.08699896236260732
105,0.07382285470763843
106,0.06512040421366691
107,0.06219929705063502
108,0.055843307574590044
109,0.06017912576595942
110,0.06971697062253952
111,0.05223283047477404
112,0.055858103185892106
113,0.06819470624128977
114,0.05418707132339477
115,0.06150778383016586
116,0.05088743418455124
117,0.04897403766711553
118,0.03749859084685644
119,0.06279278496901194
120,0.045234913875659304
121,0.04654562522967656
122,0.04348096400499344
123,0.0419437438249588
124,0.05374725709358851
125,0.05586374600728353
126,0.06983260164658228
127,0.05174900889396668
128,0.04835271661480268
129,0.0402612549563249
130,0.04034838850299517
131,0.045807696878910065
132,0.045625087122122446
133,0.04073711472253005
134,0.05006487742066383
135,0.04272590925296148
136,0.03901051829258601
137,0.04495091686646144
138,0.0419307549794515
139,0.042724987119436265
140,0.038449435805281006
141,0.03570851261417071
142,0.03382168250779311
143,0.03510215481122335
144,0.03847488711277644
145,0.03450575744112332
146,0.03910142096380393
147,0.03613973495860894
148,0.032975265632073085
149,0.030801331748565038
150,0.03725892926255862
151,0.028921262174844743
152,0.04248818755149841
153,0.03785783462226391
154,0.03415952237943808
155,0.03500318005681038
156,0.029789789766073226
157,0.03141169945398967
158,0.03970307807127635
159,0.023276966189344724
160,0.024835450326402983
161,0.036440473049879074
162,0.025750886524717014
163,0.026868832111358643
164,0.027513055006663005
165,0.025096190472443897
166,0.027424359445770582
167,0.028400897234678268
168,0.02362014278769493
169,0.029252697775761286
170,0.026797405257821084
171,0.026132212268809477
172,0.025331264113386473
173,0.022286718462904295
174,0.02833160317192475
175,0.02527383007109165
176,0.024015599861741066
177,0.026745421066880225
178,0.02443864904344082
179,0.023968980585535368
180,0.03078211173415184
181,0.02147333634396394
182,0.0217849916468064
183,0.0191288893421491
184,0.017313024774193764
185,0.031220119384427866
186,0.023131648699442547
187,0.020832093680898348
188,0.023372192556659382
189,0.019229054947694144
190,0.015725383659203847
191,0.023313666010896364
192,0.021912135556340216
193,0.021275922035177548
194,0.01854357620080312
195,0.02128882793088754
196,0.018159484614928563
197,0.019308979560931524
198,0.01696073984106382
199,0.020643249278267224
200,0.017810273418823876
201,0.015426524604360262
202,0.018291408196091652
203,0.014984915343423685
204,0.019045911356806756
205,0.018521037697792054
206,0.01706402065853278
207,0.021458390913903714
208,0.01622388611237208
209,0.01611106420556704
210,0.014989998129506906
211,0.015789858003457388
212,0.0174081909780701
213,0.015996001785000165
214,0.019116177906592688
215,0.01333553617199262
216,0.013396344582239787
217,0.017976988976200422
218,0.015304988374312718
219,0.015343107966085274
220,0.012936526536941528
221,0.01597606341044108
222,0.01744872604807218
223,0.01405423441901803
224,0.01590583324432373
225,0.01222522674749295
226,0.014752680187424023
227,0.012990448934336504
228,0.014865797261397045
229,0.012789991373817125
230,0.011974486832817396
231,0.015332049131393433
232,0.01782484861711661
233,0.011006628908216954
234,0.016472402463356652
235,0.011794493533670902
236,0.01205207034945488
237,0.013733798700074355
238,0.015079110736648242
239,0.013797185694177946
240,0.008450023829936981
241,0.01285155387595296
242,0.01112562200675408
243,0.015109803527593613
244,0.011654279194772243
245,0.010158143813411395
246,0.011496481982370218
247,0.011601743350426356
248,0.012307749936978023
249,0.013129392762978871
250,0.01171956459681193
251,0.009109690319746733
252,0.012442689016461372
253,0.012161377631127835
254,0.01135173998773098
255,0.01277450645963351
256,0.012683891753355662
257,0.010603885414699714
258,0.010062541315952937
259,0.012435841063658396
260,0.009909143298864364
261,0.01224659855167071
262,0.010242322397728761
263,0.00886551219349106
264,0.009861743325988452
265,0.010951331195731958
266,0.010949431856473287
267,0.009065721711764733
268,0.008147714038689932
269,0.009027808935691913
270,0.009581524319946766
271,0.009974984886745612
272,0.009665434124569099
273,0.009863429764906565
274,0.009088279182712237
275,0.009275867852071922
276,0.007021160423755645
277,0.0088271447767814
278,0.009554014168679714
279,0.009320464543998241
280,0.009371829715867837
281,0.010000818688422442
282,0.007928803314765294
283,0.009539837390184403
284,0.008722296946992477
285,0.009177391789853573
286,0.011518155721326669
287,0.0063896882347762585
288,0.009684222439924875
289,0.008645024088521799
