series,initial_density,pressure_kpa,log10_pressure_kpa,density,target_pressure_pa,pressure_error_pa,unbalanced_force,checkpoint,packing_file,time,p,packing,MCN,sigma_xx,sigma_xy,sigma_xz,sigma_yx,sigma_yy,sigma_yz,sigma_zx,sigma_zy,sigma_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,Fabric_xx,Fabric_xy,Fabric_xz,Fabric_yx,Fabric_yy,Fabric_yz,Fabric_zx,Fabric_zy,Fabric_zz,q,q_over_p,kd,a
density_0.600,0.6,42.30467739512583,1.6263883875781195,0.6077640867806435,42313.44840906973,-8.77101394390047,8.880627413008421e-05,12,inletPGDEM_42313.mdpa,0.6712009999984634,42304.67739512583,0.6077640867806435,4.496075818154894,42774.226382099274,-560.196772109001,-285.97610911869776,-560.1945336525729,41592.90746772497,3.404073704988099,-285.9800854929345,3.4012586393888244,42546.89833555326,0.004992521500566038,-4.78524298373186e-05,-2.2119073645920088e-05,-4.78524298373186e-05,0.004893699963757899,8.302206896589922e-06,-2.2119073645920088e-05,8.302206896589922e-06,0.004950951773098668,0.3344662867508203,-0.0009750039504284704,-0.00022043771313916605,-0.0009750039504284704,0.3324288070433242,0.0011094292255290844,-0.00022043771313916605,0.0011094292255290844,0.3331049062058587,1.5380143550762804,0.03635565733574142,0.00012621354651835753,0.003149773229562511
density_0.600,0.6,51.37126954409101,1.7107202986264267,0.6087600491893663,51380.3865512099,-9.117007118889887,9.591533518008405e-05,13,inletPGDEM_51380.mdpa,0.6935509999991061,51371.26954409101,0.6087600491893663,4.581963571745891,51915.79202798022,-642.2065521293621,-325.57472710884855,-642.1794175024594,50577.36463142984,29.836550856470964,-325.5665680541358,29.840002089084823,51620.65197286297,0.005715225177977197,-5.18255916841229e-05,-2.4484913477424184e-05,-5.18255916841229e-05,0.005610279806738039,1.1985432698495587e-05,-2.4484913477424184e-05,1.1985432698495587e-05,0.00566888345868836,0.3348081850904796,-0.0007008271124370411,-0.0007956183405668727,-0.0007008271124370411,0.3323732100438546,0.0015064597220763392,-0.0007956183405668727,0.0015064597220763392,0.3328186048656649,1.7439516077468453,0.03394799511914036,0.00013632643753752174,0.003901758448034989
density_0.600,0.6,62.38110321098694,1.795053050995145,0.6098789451493912,62390.19085917585,-9.087648188906314,0.0001130421534686107,14,inletPGDEM_62390.mdpa,0.7148009999997171,62381.10321098694,0.6098789451493912,4.64504664593514,63023.08568226963,-726.5865684959197,-371.47505646551804,-726.5727520415206,61484.80430483724,69.4483218788483,-371.47397561644345,69.42599216909674,62635.419645853966,0.006543257391819156,-5.581877262565499e-05,-2.718379705628168e-05,-5.581877262565499e-05,0.006429134605393417,1.6866967701551646e-05,-2.718379705628168e-05,1.6866967701551646e-05,0.006488796497133743,0.3346510798985092,-0.0006638549064123321,-0.0007822352587761877,-0.0006638549064123321,0.33237972073101524,0.0012863983486237033,-0.0007822352587761877,0.0012863983486237033,0.33296919937047326,1.9830415075487622,0.03178913814399321,0.0001489709259439675,0.0035056936498940833
density_0.600,0.6,75.75026817039169,1.8793841746623317,0.6111354832993636,75759.17926512215,-8.91109473045799,0.0001084468167135779,15,inletPGDEM_75759.mdpa,0.7348510000002937,75750.26817039169,0.6111354832993636,4.719383977491486,76518.80956118666,-831.8054643721458,-438.0432916770732,-831.7987345826748,74727.6875260059,126.57076106172003,-438.02873852815134,126.55496259092956,76004.30742398252,0.0074911648363183755,-6.101172905161385e-05,-3.048386919490389e-05,-6.101172905161385e-05,0.007367409053621548,2.0853830755549295e-05,-3.048386919490389e-05,2.0853830755549295e-05,0.007427765822754279,0.3341594966485392,-0.0008178527463722072,-0.0006814468997221683,-0.0008178527463722072,0.3329679414939905,0.0012550964534392482,-0.0006814468997221683,0.0012550964534392482,0.33287256185747194,2.2914318237797922,0.03024981797589778,0.00016355021548868472,0.0031093586729263965
density_0.600,0.6,91.98505425802244,1.9637172688612343,0.6125495660167615,91992.87842987601,-7.824171853571897,0.0001467589994709451,16,inletPGDEM_91993.mdpa,0.7542010000008501,91985.05425802244,0.6125495660167615,4.800829261069154,92889.205738018,-945.780924418269,-505.639120950942,-945.7847943153392,90836.58489977084,195.83298667621816,-505.66002425917543,195.83236269788645,92229.3721362785,0.008575353452679882,-6.757764648359462e-05,-3.290124035638925e-05,-6.757764648359462e-05,0.008443426515795393,2.6294468561622552e-05,-3.290124035638925e-05,2.6294468561622552e-05,0.008503668073598016,0.33417868973585235,-0.0010463871583660219,-0.0006616136764263876,-0.0010463871583660219,0.3329983722725856,0.0015753866814475358,-0.0006616136764263876,0.0015753866814475358,0.3328229379915645,2.6191326653479217,0.028473458938243712,0.00017918751285378977,0.0036979048745100027
density_0.600,0.6,111.69877552969857,2.0480484122954667,0.6141360995333922,111705.13941549498,-6.363885796410614,9.346465618182101e-05,17,inletPGDEM_111705.mdpa,0.7726010000013792,111698.77552969857,0.6141360995333922,4.876351251295721,112735.82730165208,-1095.7180947043212,-586.6785221259923,-1095.730470448767,110446.21399388113,277.72115427928685,-586.6635687779599,277.7225377302508,111914.2852935625,0.00981572000281596,-7.563752484551576e-05,-3.575912723669239e-05,-7.563752484551576e-05,0.009677202896684342,3.140119499705226e-05,-3.575912723669239e-05,3.140119499705226e-05,0.009734738581087811,0.3338987435878428,-0.0010988791525435807,-0.00022231892366048582,-0.0010988791525435807,0.3333215996595596,0.0011320424561467863,-0.00022231892366048582,0.0011320424561467863,0.33277965675259796,2.9836251413491293,0.026711350479897072,0.0001961760009434622,0.002924896569330805
density_0.600,0.6,135.6330266864565,2.1323654532570164,0.6159495812003757,135641.34946975118,-8.322783294686815,0.0003195394677995069,18,inletPGDEM_135641.mdpa,0.7907510000019011,135633.0266864565,0.6159495812003757,4.937953502147193,136913.09761528662,-1274.368308761329,-669.4114119324782,-1274.3680875943687,134232.98032082096,420.1499547937968,-669.4467631278126,420.0907308846397,135753.00212326183,0.01123119092508549,-8.442735173994569e-05,-3.784834417899455e-05,-8.442735173994569e-05,0.011083220246128565,3.872694076691447e-05,-3.784834417899455e-05,3.872694076691447e-05,0.011135974643841555,0.33379114580112496,-0.001297323859164439,-0.00032227015233642276,-0.001297323859164439,0.333364546901832,0.001048816093620719,-0.00032227015233642276,0.001048816093620719,0.33284430729704306,3.487923509130944,0.025715886420451216,0.00021691702727473356,0.003055378347224237
density_0.600,0.6,164.69928072886262,2.2166917025324255,0.6179569451452731,164706.61763860684,-7.336909744219156,0.0001517821126874935,19,inletPGDEM_164707.mdpa,0.8067510000023612,164699.28072886262,0.6179569451452731,5.017621797719532,166165.70076221516,-1449.5561400483145,-773.0249963741629,-1449.5651756564707,163151.48374669123,512.7707691793943,-772.978790065757,512.7571965248767,164780.65767768148,0.012852536258469964,-9.213755287491907e-05,-4.066430827440885e-05,-9.213755287491907e-05,0.012699844196009492,4.232520813163119e-05,-4.066430827440885e-05,4.232520813163119e-05,0.012749366017914422,0.33374150298036515,-0.0008423567523116659,-0.0002570878964362392,-0.0008423567523116659,0.33343240123697665,0.001161443760086794,-0.0002570878964362392,0.001161443760086794,0.3328260957826556,3.9640992572500648,0.024068710195377187,0.00023239772210921955,0.002650357021643068
density_0.600,0.6,199.99403583528226,2.3010170444517417,0.6202180124939467,200000.0,-5.964164717734093,0.00014036428628891976,20,inletPGDEM_200000.mdpa,0.8222010000028055,199994.03583528227,0.6202180124939467,5.10706352732119,201621.559473853,-1648.9806252271987,-885.51443688188,-1648.9692021067792,198353.62778764844,662.6754415513856,-885.5048235327176,662.6728413908112,200006.9202443453,0.014706499502806432,-9.77580870685376e-05,-4.289616384782576e-05,-9.77580870685376e-05,0.014550977145328443,4.992420214423588e-05,-4.289616384782576e-05,4.992420214423588e-05,0.01459588430251194,0.3334021929999418,-0.0004184899387556327,0.0001860588503019734,-0.0004184899387556327,0.3332586427105171,0.001345130055262773,0.0001860588503019734,0.001345130055262773,0.3333391642895418,4.4538808262056451,0.022270068242804603,0.00024675340068314324,0.002464327755163356
density_0.605,0.605,4.99022032406828,0.6981197206564038,0.6063008026150367,5000.0,-9.779675931720703,0.0007393888072552148,1,inletPGDEM_5000.mdpa,0.2108510000001902,4990.220324068279,0.6063008026150367,3.8769456681350953,5122.754145180321,-13.366520147535184,-97.83152784570697,-13.379357739593646,4764.213683230539,-53.616760611422805,-97.82164884505363,-53.63034368382527,5083.693143793978,0.0011112300407472328,-2.949469766129731e-06,-1.729844521975024e-05,-2.949469766129731e-06,0.0010645134962911443,-7.761316361973611e-06,-1.729844521975024e-05,-7.761316361973611e-06,0.0011012398784578372,0.3355911321562177,-0.0016413452924062578,-0.004801881909437209,-0.0016413452924062578,0.33102942997941437,0.0005313267662138611,-0.004801881909437209,0.0005313267662138611,0.3333794378643649,0.39235846138830971,0.07862547861783371,5.403752251489726e-05,0.009680640724953985
density_0.605,0.605,6.061854474661653,0.7826055061638968,0.6065787772206842,6071.4014672692865,-9.546992607633001,0.0008519522904639616,2,inletPGDEM_6071.mdpa,0.24960100000022895,6061.8544746616535,0.6065787772206842,3.958590308370044,6210.072132069893,-19.661839009303087,-116.07019895655866,-19.67998793775654,5816.9465624889,-65.18200283045458,-116.07749834138106,-65.1886968576651,6158.544729426167,0.0012827729988891506,-4.215587543032973e-06,-1.9882204400630374e-05,-4.215587543032973e-06,0.001234012813668313,-8.426718217491253e-06,-1.9882204400630374e-05,-8.426718217491253e-06,0.0012702480927177622,0.33618360977056533,-0.0015386608365171356,-0.004246816458590502,-0.0015386608365171356,0.33084074433316746,0.000419925195387953,-0.004246816458590502,0.000419925195387953,0.3329756458962688,0.4373484726427308,0.07214763641569302,5.810301732971542e-05,0.009134293465290984
density_0.605,0.605,7.36276468956163,0.8670409208545453,0.606888308323357,7372.383155351938,-9.61846579030771,0.0007347600158390259,3,inletPGDEM_7372.mdpa,0.2853509999992835,7362.76468956163,0.606888308323357,4.01791483113069,7529.857652704007,-28.09048697115423,-137.99483041034387,-28.08619473648868,7096.89002228935,-79.25089041976824,-137.98992853575908,-79.24910385534828,7461.546393691533,0.001477132395314595,-5.681605469071697e-06,-2.2586629859681725e-05,-5.681605469071697e-06,0.001425805234842208,-9.458581431310663e-06,-2.2586629859681725e-05,-9.458581431310663e-06,0.0014619542004221417,0.33567088834286507,-0.0015258520535548256,-0.004169693647376394,-0.0015258520535548256,0.33145591995011275,0.0002647452262723959,-0.004169693647376394,0.0002647452262723959,0.3328731917070233,0.49080044251842969,0.06665980283387969,6.309916887627685e-05,0.008553060331655947
density_0.605,0.605,8.942679636432263,0.9514676728162781,0.6072335969473501,8952.139581335026,-9.4599449027628,0.0001268753778163207,4,inletPGDEM_8952.mdpa,0.3195009999983698,8942.679636432264,0.6072335969473501,4.090748898678414,9135.009022008262,-39.56500661893532,-163.68275210698548,-39.56434301400032,8651.53957612795,-95.39731936200025,-163.683658986012,-95.40323946639816,9041.490311160578,0.0016987345009198333,-7.180864957454089e-06,-2.5685214904922412e-05,-7.180864957454089e-06,0.0016442534142626412,-1.0746385184594429e-05,-2.5685214904922412e-05,-1.0746385184594429e-05,0.0016806020212598294,0.3350846618886473,-0.001387257045658688,-0.003928088964312809,-0.001387257045658688,0.3314133360484078,1.4939035012407582e-05,-0.003928088964312809,1.4939035012407582e-05,0.3335020020629428,0.55646322505943069,0.06222555740366822,6.920576615179709e-05,0.007889027204025215
density_0.605,0.605,10.860982778120295,1.0358691250505612,0.6076213086606891,10870.406677863399,-9.423899743103902,0.00014133445823632585,5,inletPGDEM_10870.mdpa,0.35240099999748953,10860.982778120295,0.6076213086606891,4.151248164464024,11083.255111701494,-49.735547723412395,-198.04975464215232,-49.73516747532758,10538.06997454769,-114.32386384463948,-198.05676424392755,-114.32546402591169,10961.6232481117,0.0019508102332774465,-8.196807905483926e-06,-2.9512751521706365e-05,-8.196807905483926e-06,0.0018924946543128188,-1.2353538540180097e-05,-2.9512751521706365e-05,-1.2353538540180097e-05,0.0019292314574734487,0.33490622689310634,-0.0008367283906959588,-0.0035767248709315104,-0.0008367283906959588,0.3320316918628261,0.00010159971402102116,-0.0035767248709315104,0.00010159971402102116,0.3330620812440665,0.64032471784675926,0.05895642511621586,7.668358195126385e-05,0.006846382742598777
density_0.605,0.605,13.190344016938935,1.120256122514518,0.6080539835899322,13199.720610758754,-9.376593819817572,0.0001312332298759176,6,inletPGDEM_13200.mdpa,0.38345099999665877,13190.344016938936,0.6080539835899322,4.22496328928047,13440.336400772914,-60.30871234177454,-234.30813635681736,-60.318925205416825,12841.79655536777,-138.23953534550685,-234.29871629093273,-138.2394624014539,13288.899094676128,0.0022382937823835773,-9.053278557551755e-06,-3.321624886191663e-05,-9.053278557551755e-06,0.0021772717460709274,-1.4553919326463976e-05,-3.321624886191663e-05,-1.4553919326463976e-05,0.002213435205977848,0.33431222053118986,-0.0007197129319044666,-0.00344834826432377,-0.0007197129319044666,0.33232029804944246,-3.0011148443091415e-05,-0.00344834826432377,-3.0011148443091415e-05,0.3333674814193661,0.72351916124824667,0.05485218280274639,8.376162373740453e-05,0.00634101091804855
density_0.605,0.605,16.01839700129933,1.2046190530514087,0.6085391804752515,16028.160616741054,-9.763615441721413,7.470539477763498e-05,7,inletPGDEM_16028.mdpa,0.4128009999958735,16018.397001299332,0.6085391804752515,4.286637298091042,16294.665372659303,-73.79442097661605,-281.7654334695423,-73.79585885485677,15645.194352180926,-167.3324628556453,-281.76294650261207,-167.33219901367937,16115.331279057773,0.002565943990850471,-9.902110417636695e-06,-3.799683810168701e-05,-9.902110417636695e-06,0.002503149529826075,-1.7065821112729324e-05,-3.799683810168701e-05,-1.7065821112729324e-05,0.0025379679051184788,0.3343691977205972,-0.0007581979494772883,-0.0038376969233161087,-0.0007581979494772883,0.3326375140958201,-5.8646023283737366e-05,-0.0038376969233161087,-5.8646023283737366e-05,0.33299328818358503,0.8221993055376291,0.05132843851172726,9.202295215443313e-05,0.006959014204723903
density_0.605,0.605,19.452995567471078,1.2889864878339836,0.6090834708487032,19462.679577221905,-9.684009750828409,0.00012059236426864251,8,inletPGDEM_19463.mdpa,0.44080099999512434,19452.995567471076,0.6090834708487032,4.341556534508077,19753.233124754297,-91.91686445887056,-339.47738269086045,-91.92392602417455,19063.444876678255,-198.275183505941,-339.4767718497212,-198.27550148630417,19542.308700980684,0.002939752796012728,-1.114132614920663e-05,-4.3374508631491764e-05,-1.114132614920663e-05,0.0028760195087381233,-1.963788996315167e-05,-4.3374508631491764e-05,-1.963788996315167e-05,0.002908074517109014,0.33455398122021407,-0.0005658393409494637,-0.003993985998823909,-0.0005658393409494637,0.33264975392055507,-0.00013044914046036194,-0.003993985998823909,-0.00013044914046036194,0.33279626485923075,0.92942198193308601,0.0477778334297905,0.00010109330353770679,0.007227440959650692
density_0.605,0.605,23.623618829867716,1.3733464266161561,0.6096937914774377,23633.148268427438,-9.529438559722621,9.749800485724128e-05,9,inletPGDEM_23633.mdpa,0.46750099999440997,23623.618829867715,0.6096937914774377,4.4,23948.722425064778,-107.20901100654524,-409.5632438169484,-107.20668681234619,23218.16608936256,-236.43889475226155,-409.56240108788285,-236.42994249138522,23703.967975175812,0.003367026886978096,-1.1418985812877978e-05,-4.987188317601894e-05,-1.1418985812877978e-05,0.003301703264282171,-2.3050503736378176e-05,-4.987188317601894e-05,-2.3050503736378176e-05,0.0033301884274463847,0.3346340352004416,-0.0002893791051013165,-0.003855028751492216,-0.0002893791051013165,0.3334356792505628,-0.0005811062419866541,-0.003855028751492216,-0.0005811062419866541,0.33193028554899173,1.0584043530325054,0.04480280352705098,0.00011253709266146173,0.007166189984633237
density_0.605,0.605,28.689092524010587,1.457716811123386,0.6103851295303697,28697.266214624622,-8.173690614035877,0.00015646973086567834,10,inletPGDEM_28697.mdpa,0.49415099999369694,28689.092524010586,0.6103851295303697,4.476945668135095,29053.18991462404,-111.98826767315383,-487.94652928379037,-111.97789687092315,28279.799605485383,-283.6594851901232,-487.94286147807,-283.65282659475173,28734.28805192234,0.0038555336565791677,-1.111129662139639e-05,-5.588984358452564e-05,-1.111129662139639e-05,0.00378953027379739,-2.6952489518227103e-05,-5.588984358452564e-05,-2.6952489518227103e-05,0.003811517999225719,0.3346188938399869,-0.0003445820053455597,-0.0034508527350827754,-0.0003445820053455597,0.33312428046788256,-0.0003836295781985978,-0.0034508527350827754,-0.0003836295781985978,0.3322568256921313,1.2026921933612422,0.041921583694384215,0.00012373099453826214,0.006387936713861184
density_0.605,0.605,34.837084345641856,1.5420418000214389,0.611154467430367,34846.52484041782,-9.44049477596127,0.00010984939310483457,11,inletPGDEM_34847.mdpa,0.518450999994071,34837.08434564186,0.611154467430367,4.533920704845815,35248.81735157635,-134.713676459529,-591.8580877208317,-134.7021510980384,34409.231147484286,-345.2921863523453,-591.8485941297356,-345.2954346027443,34853.20453786495,0.004414620926186986,-1.1462987653489176e-05,-6.388939513076486e-05,-1.1462987653489176e-05,0.0043459015025092505,-3.146915762731479e-05,-6.388939513076486e-05,-3.146915762731479e-05,0.004362645542127978,0.3348730145475346,-0.00035989683356510194,-0.0032534708802918373,-0.00035989683356510194,0.33287566942793073,-0.000525423910775577,-0.0032534708802918373,-0.000525423910775577,0.3322513160245343,1.4114732290606273,0.04051639956594713,0.00013950903065534137,0.006212749816266189
density_0.605,0.605,42.304599432039026,1.626387587218167,0.612022912659778,42313.44840906973,-8.84897703070601,8.328128129972646e-05,12,inletPGDEM_42313.mdpa,0.5418509999947438,42304.599432039024,0.612022912659778,4.6138032305433185,42785.06138957037,-153.2934069082788,-709.7260714746639,-153.29872535510933,41864.173194472,-420.5255121163178,-709.7251295530763,-420.52541203168573,42264.56371207472,0.0050558228001532255,-1.1775351501032804e-05,-7.259709618526935e-05,-1.1775351501032804e-05,0.0049812437550519435,-3.587947531973524e-05,-7.259709618526935e-05,-3.587947531973524e-05,0.004991197604852987,0.3347231598440039,-0.0005573698026285638,-0.0033615657722904967,-0.0005573698026285638,0.33303547487308927,-0.0004003507719231742,-0.0033615657722904967,-0.0004003507719231742,0.3322413652829096,1.6588514285180158,0.03921208215628911,0.00015813844112363767,0.006335005624272325
density_0.605,0.605,51.372072117864015,1.7107270835597432,0.6129970869092156,51380.3865512099,-8.314433345884026,9.018075686211742e-05,13,inletPGDEM_51380.mdpa,0.5642009999953865,51372.072117864016,0.6129970869092156,4.67870778267254,51946.69026484209,-189.54900706110672,-863.1645435949912,-189.54235538139704,50914.65935431657,-499.4166345519134,-863.1581116494077,-499.4035598547946,51254.86673443339,0.005789021475233661,-1.3823935496935129e-05,-8.23565810800196e-05,-1.3823935496935129e-05,0.005708958113379491,-4.0129544882271364e-05,-8.23565810800196e-05,-4.0129544882271364e-05,0.005711995139133308,0.33457351280381237,-0.0005089109686643857,-0.0030343282040337636,-0.0005089109686643857,0.33251006503219105,0.00015911001245771204,-0.0030343282040337636,0.00015911001245771204,0.3329164221639987,1.9801214087958003,0.03854470585209735,0.00017868540785902822,0.005662049820191179
density_0.605,0.605,62.38171816020389,1.7950573322232968,0.6140964391581761,62390.19085917585,-8.47269897195656,0.00010635756366307064,14,inletPGDEM_62390.mdpa,0.5855509999960005,62381.71816020389,0.6140964391581761,4.740088105726873,63062.96484334275,-220.4193455165919,-1027.7889252696402,-220.40606886824833,61919.72957761212,-556.5381860421066,-1027.7971469492047,-556.5520840713082,62162.4600596568,0.006624683387175685,-1.5060064387398796e-05,-9.094100410781571e-05,-1.5060064387398796e-05,0.006540111763240375,-4.282822061459239e-05,-9.094100410781571e-05,-4.282822061459239e-05,0.0065352911215761965,0.3347987013711775,-0.0005066295271375034,-0.0026519148202626772,-0.0005066295271375034,0.3324139403424113,0.0007006273720758009,-0.0026519148202626772,0.0007006273720758009,0.33278735828641176,2.3092109549967361,0.037017431117661745,0.00019641097830968445,0.0053175771535092994
density_0.605,0.605,75.75062957853143,1.8793862466970606,0.6153275416498306,75759.17926512215,-8.54968659071892,9.162159035207453e-05,15,inletPGDEM_75759.mdpa,0.6055509999965756,75750.62957853143,0.6153275416498306,4.800293685756241,76541.11299017222,-241.54273206905447,-1219.5795605323672,-241.52993810382034,75259.98317927634,-653.8776068056633,-1219.5906734696553,-653.8695289973595,75450.79256614573,0.007581408945895149,-1.5179245340495673e-05,-0.00010143848929794443,-1.5179245340495673e-05,0.007489063911923669,-4.593667032657851e-05,-0.00010143848929794443,-4.593667032657851e-05,0.007479793664409379,0.33476281657237583,-0.0004642044954340919,-0.0023778207360498627,-0.0004642044954340919,0.3325251241621499,0.0008184935690211725,-0.0023778207360498627,0.0008184935690211725,0.33271205926547076,2.7116572655414237,0.03579715813094625,0.00021762506048786712,0.004923642529715906
density_0.605,0.605,91.98445372214199,1.9637144335063765,0.6167145229436385,91992.87842987601,-8.424707734026015,0.0001331402501756683,16,inletPGDEM_91993.mdpa,0.6247009999971262,91984.45372214199,0.6167145229436385,4.8616740088105725,92918.68738334153,-273.2108667698962,-1444.95511752297,-273.19667709929007,91454.98264221029,-739.647150895274,-1444.9413992159352,-739.621278018126,91579.69114087419,0.00867634244940011,-1.5425411655616478e-05,-0.0001123401497768429,-1.5425411655616478e-05,0.008575011424975621,-4.961552554512943e-05,-0.0001123401497768429,-4.961552554512943e-05,0.008557516616333473,0.33479319936074986,-0.00043014435564021794,-0.0023226186909075354,-0.00043014435564021794,0.333048200744986,0.0004943794707237902,-0.0023226186909075354,0.0004943794707237902,0.3321585998942609,3.1787058661611209,0.03455699020361699,0.00024146774231231208,0.004781290676069826
density_0.605,0.605,111.69766533153579,2.0480440957277177,0.6182804817812297,111705.13941549498,-7.474083959197742,0.0001425183041658083,17,inletPGDEM_111705.mdpa,0.6431009999976554,111697.66533153578,0.6182804817812297,4.940088105726872,112781.92317056154,-302.09645834758084,-1712.7175849104663,-302.11340668099905,111148.67482821392,-900.5922464489346,-1712.6916888586047,-900.5610784114469,111162.39799583185,0.009926013409910457,-1.573699117091303e-05,-0.0001239087008283077,-1.573699117091303e-05,0.009819588802416202,-5.6783623612079004e-05,-0.0001239087008283077,-5.6783623612079004e-05,0.009788598796205132,0.33499108191143456,-0.0005021241832413941,-0.0022571135555978475,-0.0005021241832413941,0.3330316416801609,-0.00013362459763371256,-0.0022571135555978475,-0.00013362459763371256,0.3319772764084014,3.7619494678824981,0.03367975021426326,0.0002684415646659403,0.004807358460966486
density_0.605,0.605,135.6347847843915,2.1323710826181093,0.6200395857614761,135641.34946975118,-6.564685359655414,0.00011833657154609366,18,inletPGDEM_135641.mdpa,0.66065099999816,135634.78478439152,0.6200395857614761,5.0123348017621145,136962.45912202724,-343.2156958730456,-2004.9906419527315,-343.2199908314473,135061.49726767922,-1082.6418198511524,-2004.9922352725482,-1082.6472405574086,134880.39796346813,0.011358141702462531,-1.8015556990990707e-05,-0.00013623109960102123,-1.8015556990990707e-05,0.011244522694744668,-6.465200107244699e-05,-0.00013623109960102123,-6.465200107244699e-05,0.011197878414972075,0.3347390971212365,-0.0006003259266791416,-0.0020525884717206124,-0.0006003259266791416,0.3332186385496693,8.502663083158693e-05,-0.0020525884717206124,8.502663083158693e-05,0.33204226432909323,4.4632321030755078,0.03290624975127416,0.000299290338364579,0.004384803231963326
density_0.605,0.605,164.6992859637636,2.2166917163363022,0.6220188699816064,164706.61763860684,-7.331674843240762,0.00012973456407672075,19,inletPGDEM_164707.mdpa,0.6769009999986273,164699.2859637636,0.6220188699816064,5.104845814977973,166323.79445361314,-388.71047775896244,-2356.9863104081955,-388.728337481681,164091.95993334462,-1285.3464158451716,-2356.9387508302625,-1285.3234209367915,163682.1035043331,0.012997467485366896,-1.963649341225304e-05,-0.0001494113715335302,-1.963649341225304e-05,0.012872974463850046,-7.320859998094158e-05,-0.0001494113715335302,-7.320859998094158e-05,0.012812626651763212,0.33472302225070777,-0.0009768070906800601,-0.001915528713012644,-0.0009768070906800601,0.3330887526458896,-3.188896323688676e-05,-0.001915528713012644,-3.188896323688676e-05,0.332188225103402,5.3046378151891753,0.03220801950748152,0.00033295615189296725,0.004338980241170205
density_0.605,0.605,199.99049677742062,2.301009359188062,0.6242477210981634,200000.0,-9.503222579369321,0.0001481459872750838,20,inletPGDEM_200000.mdpa,0.6931509999990946,199990.49677742063,0.6242477210981634,5.18913362701909,201994.68549023633,-454.1924602227241,-2725.426107439903,-454.7159574241879,199292.6891138258,-1560.122371188967,-2721.835097578451,-1559.8455443548585,198684.11572819983,0.014877856432146912,-2.5083461213833818e-05,-0.00016032323669543398,-2.5083461213833818e-05,0.014736088827719342,-8.525157790527087e-05,-0.00016032323669543398,-8.525157790527087e-05,0.014662224550385038,0.3354217823478411,-0.001300052944232381,-0.0014410036134702587,-0.001300052944232381,0.3325799869027859,-0.00012071967422897684,-0.0014410036134702587,-0.00012071967422897684,0.3319982307493716,6.2841264872007114,0.03142212549326595,0.0003699016114328546,0.004627210876461116
density_0.610,0.61,4.990078106103935,0.6981073433757886,0.6101843777060846,5000.0,-9.92189389606483,0.0014884183713685531,1,inletPGDEM_5000.mdpa,0.15710100000013644,4990.078106103935,0.6101843777060846,4.412425258859559,5035.366351391352,56.76397399653701,8.71172747225981,56.70700054297813,4959.376738484666,-15.863146695882119,8.736172658127199,-15.924087279799743,4975.491228435789,0.001153134754882624,6.480719912716946e-06,4.740636039732545e-06,6.480719912716946e-06,0.0011484194812713684,-3.5498679623217685e-06,4.740636039732545e-06,-3.5498679623217685e-06,0.0011418129361034793,0.33279720322097217,0.000129173995872383,8.009057854322515e-05,0.000129173995872383,0.3349764694522605,-0.000588561156782309,8.009057854322515e-05,-0.000588561156782309,0.33222632732676527,0.1243079221722794,0.024911017328611385,1.8117855335848213e-05,0.0027253816473447705
density_0.610,0.61,6.06163781654893,0.7825899836691296,0.6104383093845981,6071.4014672692865,-9.763650720356964,0.0019246133026193455,2,inletPGDEM_6071.mdpa,0.19730100000017664,6061.63781654893,0.6104383093845981,4.479509989791454,6107.861385838981,59.18694491447434,3.0855992843226394,59.14667294148849,6039.076855414188,-11.592019884894588,3.1295684257615304,-11.597374585855269,6037.975208393622,0.0013286104487951567,6.142713695278915e-06,3.843773496317619e-06,6.142713695278915e-06,0.0013254393541822064,-3.1459018275670045e-06,3.843773496317619e-06,-3.1459018275670045e-06,0.0013157419828400284,0.33290232141014175,-2.2249493831890477e-05,-0.0004253530691135928,-2.2249493831890477e-05,0.3352618045450282,-0.0007948909204818883,-0.0004253530691135928,-0.0007948909204818883,0.3318358740448304,0.12546999758154292,0.020699025804378515,1.794599698096732e-05,0.0034147548617760675
density_0.610,0.61,7.362547909136881,0.8670281338197534,0.6107118613385359,7372.383155351938,-9.83524621505694,0.0003921184572181091,3,inletPGDEM_7372.mdpa,0.22870100000020804,7362.547909136881,0.6107118613385359,4.540469593116523,7410.090966629284,61.09961521964065,8.9160787023689,61.10354646250605,7345.934397787529,-15.615871650678718,8.922385677134576,-15.619429017203782,7331.618362993832,0.001529025864597177,6.128218344920773e-06,4.479838349205616e-06,6.128218344920773e-06,0.0015274065358397307,-4.1059896505381485e-06,4.479838349205616e-06,-4.1059896505381485e-06,0.0015150790022188324,0.33297327406736477,0.00024137683104189729,-0.0005059667673903438,0.00024137683104189729,0.33555172556509233,-0.001113453988407529,-0.0005059667673903438,-0.001113453988407529,0.3314750003675448,0.13194727188812222,0.017921414368574282,1.9949990693854147e-05,0.0041735592791664125
