epoch,train_mse,validation_mse
1,1.7542638699213664,1.4122088091579947
2,1.9612287441889444,1.2976309854214585
3,1.7737065196037292,1.23815367822572
4,1.133169460296631,1.2063543106627277
5,1.0681153217951456,1.196198274770121
6,0.868693721294403,1.172250705441152
7,0.8813137491544087,1.1331232964523195
8,0.7358799556891124,1.1187779199419998
9,0.738322909673055,1.102992072818786
10,0.9004494468371074,1.0474240132204191
11,0.6263551433881124,1.0194370408696452
12,0.6103650033473969,0.9965531685220914
13,0.7414661963780721,0.9611758641370638
14,0.6119845191637675,0.9126280273978166
15,0.5954631725947063,0.8349469918904342
16,1.1090491284926733,0.8047007500656008
17,0.7591497798760732,0.829164387203577
18,0.5142780741055807,0.8131066128963561
19,0.45364889899889627,0.7845488796083946
20,0.38675535122553506,0.7580819402154036
21,0.5055067201455434,0.7296527375386456
22,0.38242282072703043,0.6883713504460853
23,0.5465792159239451,0.6463920168989287
24,0.33396756649017334,0.6041205084230018
25,0.36505143642425536,0.5729538164739534
26,0.6119532465934754,0.5509274292179919
27,0.4185684621334076,0.5327266464083213
28,0.43469269076983136,0.5052342062860024
29,0.48500537077585854,0.48001078310913925
30,0.42389581898848216,0.4603227869732173
31,0.40967297156651816,0.4487966979582479
32,0.3451586892207464,0.4403873682022095
33,0.4044037699699402,0.4160772829543887
34,0.42982658942540486,0.37857033230188325
35,0.3995318353176117,0.3526092992992852
36,0.3792376438776652,0.3048795980262005
37,0.4193232188622157,0.2982404208558751
38,0.39131589730580646,0.28578505248535335
39,0.393515666325887,0.26356090581792546
40,0.2888886411984762,0.2579911231525301
41,0.3926176110903422,0.27451199410468574
42,0.3713986098766327,0.28688958498436634
43,0.36693389614423116,0.2690677307252809
44,0.35842949052651724,0.24914787909177344
45,0.37330092787742614,0.24142405766201772
46,0.30595924854278567,0.2584318722796252
47,0.3925146092971166,0.2715220162718315
48,0.34770087003707884,0.2563032436323917
49,0.3841110428174337,0.2263180843488438
50,0.341345672806104,0.2069488036350941
51,0.3490558862686157,0.2128576811139039
52,0.4036683261394501,0.20618855237491487
53,0.28134681284427643,0.18555926068091955
54,0.31784005562464396,0.16748235204557735
55,0.2787093122800191,0.14572711822789486
56,0.5053129514058431,0.1527806080467119
57,0.2680264393488566,0.15094222462787402
58,0.2269434928894043,0.14988328217286764
59,0.34305808519323666,0.142856627761379
60,0.25354128976662954,0.14435486653893012
61,0.29987806280454,0.1555193703709625
62,0.2298685222864151,0.1559488402576897
63,0.21302244464556377,0.14643390083641517
64,0.1916316976149877,0.13307303870756795
65,0.22926550209522248,0.12564403569604468
66,0.2093541403611501,0.1217990937078093
67,0.34702102343241376,0.12334115721109346
68,0.20981046557426453,0.13052031485818502
69,0.2772051990032196,0.1265472863602826
70,0.18966369678576786,0.11474194700323691
71,0.22628116110960642,0.11047363304716395
72,0.22284950117270153,0.11036770925747127
73,0.1872341106335322,0.11045853720288577
74,0.3833274473746618,0.12840015769708812
75,0.16231688261032104,0.14919215962877425
76,0.2769826054573059,0.1490137862760251
77,0.2495949760079384,0.13987958789106428
78,0.16771578540404639,0.12248379308877029
79,0.23086280922094982,0.11682413122433377
80,0.19828690985838573,0.11636483499149639
81,0.20419262126088142,0.11967627821475502
82,0.24038795828819276,0.11799636257328386
83,0.19906798203786213,0.12327399151766394
84,0.2016546259323756,0.133664321066357
85,0.19335728585720063,0.13239797550862228
86,0.1995785082379977,0.12012295776934136
87,0.25576008558273317,0.11410627555190109
88,0.18770376245180767,0.11500830722488756
89,0.14468710323174794,0.11021721662264171
90,0.16811828017234803,0.11172136036664482
91,0.1584065516789754,0.11438168453301971
92,0.15824770132700602,0.11943318166836041
93,0.15903101563453675,0.12281540570061976
94,0.14566468298435212,0.12862074381019187
95,0.1794358829657237,0.12476779221315083
96,0.17468518316745757,0.11319304911757079
97,0.09413454880317053,0.10273343711856782
98,0.18014358083407084,0.10288593366624803
99,0.15307737092177073,0.10389629546112901
100,0.11987347354491552,0.11198741267985246
101,0.14366097251574197,0.11593241995479178
102,0.14521127889553706,0.11998950015372178
103,0.13926686644554137,0.11889138339659361
104,0.10830579201380412,0.11516422364772774
105,0.1241591493288676,0.10903567709322051
106,0.12301341195901234,0.10279224968449337
107,0.19463541309038798,0.10078651299626809
108,0.10326768755912781,0.10213767414487253
109,0.1457107235987981,0.09790138351753003
110,0.10703316926956177,0.09336634115205975
111,0.11773871158560117,0.08954051213236305
112,0.10931951900323232,0.0912940390701369
113,0.12258058041334152,0.08955984826632372
114,0.14422026723623277,0.08656187270452657
115,0.13238091965516408,0.08951394911122135
116,0.15247426827748617,0.08935525139251094
117,0.1319189245502154,0.08542833180995438
118,0.1020127885043621,0.0796678045427236
119,0.10923966219027838,0.07593439366873794
120,0.1115264485279719,0.07174147199106029
121,0.10656381746133169,0.07073644196658622
122,0.08741404116153717,0.07131811911900213
123,0.10751457661390304,0.07068284888436475
124,0.09922768672307332,0.06602047448317835
125,0.11458532909552256,0.06421319339571037
126,0.10129423141479492,0.06310743656684095
127,0.12530741964777312,0.05905917078608603
128,0.10120605155825615,0.05805082950653054
129,0.13843979338804882,0.0602878473229765
