density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id
0.6229833551035717,4.806091676718938,19990.553495710494,0.003032254752678333,0.333333333333335,739.7680086440278,0.03700587924205124,8.697073738061024e-05,0.007805921936541452,vertical,vertical_2
0.623980914618084,4.856151990349819,19988.888094827304,0.0030410503674460332,0.33333333333333254,736.0702384663709,0.036823971147091974,9.119525668327218e-05,0.006570476589857787,vertical,vertical_2
0.624914048824145,4.896260554885404,19991.100849340277,0.003051026224070734,0.33333333333333287,633.8354492341749,0.03170588023195791,7.490625216925061e-05,0.00581102109521362,vertical,vertical_2
0.62577214648516,4.933956574185766,19990.934151735586,0.0030574118022492665,0.33333333333333304,877.9274808024652,0.04391628095709798,0.00010369512752936774,0.006942531187978315,vertical,vertical_2
0.6265762355812245,4.965922798552473,19990.428422806737,0.0030657127939561664,0.33333333333333276,880.1371038712858,0.0440279260281962,0.0001098989927980148,0.007540594872027971,vertical,vertical_2
0.6273166026456685,5.018395657418576,19990.53241012977,0.0030758398155767666,0.3333333333333337,738.4034174039564,0.03693765639927561,9.365311077364597e-05,0.007744406781035551,vertical,vertical_2
0.627996338860673,5.041917973462002,19990.957047034,0.0030846540327558666,0.3333333333333335,763.8280987243303,0.03820868090143074,0.00010013472437049745,0.009139989338513305,vertical,vertical_2
0.6286116535594639,5.076598311218335,19991.570615858785,0.003089871451926067,0.3333333333333331,794.9731834767276,0.03976541907348172,9.865437053824857e-05,0.008004051834784197,vertical,vertical_2
0.6291794421912713,5.110373944511459,19991.699046742073,0.0030950998375678662,0.3333333333333334,773.7371110496813,0.03870291910860736,9.640423752303597e-05,0.0070733047357098445,vertical,vertical_2
0.6297250342997729,5.109770808202653,19990.83497626879,0.0030973072534654666,0.33333333333333276,691.4224928339203,0.03458697416364604,8.793163225836385e-05,0.00762006812172668,vertical,vertical_2
0.6302483819669903,5.122738238841978,19991.016050056438,0.0031021278030519002,0.3333333333333332,789.0783214278117,0.0394716466362691,0.00010294470297336159,0.007631616220213056,vertical,vertical_2
0.6307496213014535,5.14897466827503,19991.010660021468,0.0031062027787674995,0.3333333333333328,688.2120855380931,0.034426077662716534,9.438345422084707e-05,0.007838356400560643,vertical,vertical_2
0.6312279283709512,5.177322074788902,19991.361731870144,0.0031091249553337,0.33333333333333376,714.5932020222277,0.03574509888853776,9.278882554278668e-05,0.006846104271311101,vertical,vertical_2
0.6316794370999305,5.22074788902292,19991.170715874396,0.0031116680569865333,0.33333333333333437,643.3628116443805,0.032182347936907225,9.292523191904187e-05,0.006692093117199843,vertical,vertical_2
0.6321113085964543,5.229794933655006,19990.805406213487,0.0031144849550763,0.33333333333333326,730.5937532488163,0.036546489168552215,0.00010070500177572082,0.00742697035480542,vertical,vertical_2
